x,y,z,vx,vy,vz,id,fof_halo_tag
231.18821716308594,171.41067504882812,186.94265747070312,291.4874267578125,94.7076187133789,45.775306701660156,944404240.0,944404240.0
231.18927001953125,171.42144775390625,186.94497680664062,-82.48967742919922,230.44009399414062,-576.799560546875,952809232.0,944404240.0
231.21090698242188,171.42904663085938,186.93077087402344,819.2054443359375,105.80349731445312,-461.0985107421875,931828491.0,944404240.0
231.22181701660156,171.43438720703125,186.97816467285156,803.3665771484375,112.98712158203125,-506.1823425292969,931831564.0,944404240.0
231.22457885742188,171.4178466796875,186.94769287109375,803.3671264648438,98.1364974975586,-469.7822570800781,931830541.0,944404240.0
231.2263641357422,171.42987060546875,186.94436645507812,803.3671264648438,67.57390594482422,-478.6291809082031,930779916.0,944404240.0
231.23016357421875,171.4443817138672,186.95767211914062,-49.889183044433594,153.65667724609375,-273.47747802734375,955940624.0,944404240.0
231.23361206054688,171.5847930908203,186.86880493164062,309.1617126464844,359.3617858886719,-467.89300537109375,953856784.0,944404240.0
231.25445556640625,171.4307403564453,186.9473114013672,149.98866271972656,40.857208251953125,-329.5697326660156,948599569.0,944404240.0
231.25445556640625,171.5983428955078,186.87583923339844,271.434814453125,198.1294708251953,-152.70936584472656,961184526.0,944404240.0
231.25511169433594,171.49749755859375,186.84991455078125,-56.0,192.80165100097656,-338.8675842285156,944416531.0,944404240.0
231.2559814453125,171.59808349609375,186.87057495117188,-83.97490692138672,165.19993591308594,-235.40235900878906,953856781.0,944404240.0
231.25634765625,171.57070922851562,187.02304077148438,363.2967834472656,-47.768104553222656,-134.51565551757812,967474952.0,944404240.0
231.26275634765625,171.472412109375,186.84262084960938,209.53887939453125,232.63694763183594,-434.0128173828125,962237185.0,944404240.0
231.26724243164062,171.50164794921875,186.9403076171875,-35.782859802246094,154.75930786132812,-305.3393859863281,958035731.0,944404240.0
231.26779174804688,171.43331909179688,186.96646118164062,-11.631315231323242,-35.53605651855469,-478.6293029785156,964326152.0,944404240.0
231.26856994628906,171.48904418945312,187.1922149658203,697.994140625,-119.16925811767578,-644.7468872070312,937080594.0,944404240.0
231.2696990966797,171.30552673339844,186.83802795410156,218.09954833984375,-85.63335418701172,-742.4146728515625,968515335.0,944404240.0
231.27076721191406,171.5337371826172,186.83265686035156,-14.991679191589355,73.29696655273438,-345.13714599609375,951762701.0,944404240.0
231.27171325683594,171.72608947753906,186.75885009765625,339.5443115234375,-401.0657653808594,-301.1903076171875,953868040.0,944404240.0
231.27191162109375,171.44908142089844,187.10427856445312,780.6690673828125,179.64735412597656,-631.972900390625,939162386.0,944404240.0
231.2726593017578,171.43646240234375,186.95179748535156,282.5984802246094,168.57969665527344,-420.03082275390625,963279625.0,944404240.0
231.2742919921875,171.4201202392578,186.79986572265625,605.4472045898438,-49.2940788269043,-438.8704528808594,949660418.0,944404240.0
231.2745361328125,171.50160217285156,186.771240234375,640.3007202148438,33.3150634765625,-500.09716796875,946506498.0,944404240.0
231.27471923828125,171.5130615234375,187.0244903564453,285.0545959472656,140.95716857910156,-214.16529846191406,943358735.0,944404240.0
231.27484130859375,171.49407958984375,186.94503784179688,209.8479766845703,165.5624542236328,-368.6063232421875,950707982.0,944404240.0
231.27487182617188,171.4905242919922,187.0989990234375,307.141357421875,270.8179016113281,-335.128173828125,942316309.0,944404240.0
231.27659606933594,171.3284912109375,186.84129333496094,502.1722106933594,466.6249694824219,-533.1686401367188,947545860.0,944404240.0
231.27671813964844,171.3541717529297,186.9327392578125,834.6327514648438,171.85691833496094,-469.7818908691406,931833613.0,944404240.0
231.2779998779297,171.45997619628906,186.83685302734375,698.3869018554688,77.82528686523438,-523.3135986328125,951746305.0,944404240.0
231.27838134765625,171.42987060546875,187.1201934814453,-51.0,301.053466796875,-70.1914291381836,943372039.0,944404240.0
231.27854919433594,171.4966278076172,187.19561767578125,25.966522216796875,300.4164733886719,-208.60118103027344,964335370.0,944404240.0
231.27867126464844,171.2989959716797,186.88925170898438,700.5533447265625,301.12335205078125,-176.4254150390625,949668614.0,944404240.0
231.2793731689453,171.5642852783203,186.91970825195312,329.5196533203125,211.9587860107422,-416.3578796386719,965381898.0,944404240.0
231.28079223632812,171.47860717773438,186.75216674804688,118.91485595703125,280.4411926269531,-540.0744018554688,961195779.0,944404240.0
231.28094482421875,171.4165802001953,186.75979614257812,662.4195556640625,188.8775177001953,-330.75341796875,952797961.0,944404240.0
231.28094482421875,171.40371704101562,187.0344696044922,96.04676055908203,242.3305206298828,-356.1840515136719,944405254.0,944404240.0
231.28213500976562,171.35394287109375,186.94143676757812,819.2054443359375,203.27793884277344,-461.0986328125,931831565.0,944404240.0
231.28250122070312,171.580322265625,187.01919555664062,-5.519506454467773,-151.99990844726562,-560.7294311523438,952786701.0,944404240.0
231.2827911376953,171.36398315429688,186.92135620117188,849.3576049804688,203.2779083251953,-435.2430114746094,931832588.0,944404240.0
231.28404235839844,171.42112731933594,186.93617248535156,-97.6560287475586,42.38522720336914,-515.7145385742188,950696709.0,944404240.0
231.2845001220703,171.60226440429688,187.02822875976562,27.84039878845215,324.37994384765625,-254.3090362548828,949666569.0,944404240.0
231.28533935546875,171.59780883789062,186.8681182861328,352.45330810546875,259.37255859375,-157.2876434326172,963280655.0,944404240.0
231.2864227294922,171.3169708251953,186.82118225097656,-207.74354553222656,-101.00232696533203,-329.5561218261719,950700823.0,944404240.0
231.28750610351562,171.29730224609375,186.8502655029297,660.37158203125,252.1059112548828,-494.82806396484375,954903299.0,944404240.0
231.28836059570312,171.5301513671875,187.18661499023438,377.1088562011719,186.47731018066406,-545.0872802734375,945445628.0,944404240.0
231.28857421875,171.31224060058594,186.87274169921875,544.1028442382812,442.2518310546875,-582.52294921875,949643010.0,944404240.0
231.28872680664062,171.30613708496094,186.8778533935547,128.69509887695312,211.35072326660156,-99.3622055053711,965369609.0,944404240.0
231.28909301757812,171.54901123046875,187.10665893554688,-103.2772445678711,-99.94046783447266,-501.3463439941406,953835277.0,944404240.0
231.289794921875,171.4496612548828,186.86181640625,226.9243927001953,422.10345458984375,-348.95550537109375,945455880.0,944404240.0
231.29005432128906,171.50921630859375,187.20166015625,123.21273040771484,272.10821533203125,-222.37106323242188,961190662.0,944404240.0
231.29014587402344,171.366455078125,186.92544555664062,833.6581420898438,159.49853515625,-419.3017272949219,931832589.0,944404240.0
231.29026794433594,171.4989776611328,187.0064239501953,-201.1631622314453,369.63409423828125,-405.4395446777344,964339464.0,944404240.0
231.29066467285156,171.44459533691406,187.11709594726562,250.15548706054688,63.19408416748047,-214.16529846191406,937073424.0,944404240.0
231.29136657714844,171.3869171142578,186.91603088378906,853.321533203125,179.1959686279297,-432.1872253417969,931830540.0,944404240.0
231.2914581298828,171.6107177734375,187.018798828125,-39.14449691772461,54.475555419921875,-128.4250946044922,946500358.0,944404240.0
231.29293823242188,171.56454467773438,186.94735717773438,-69.73914337158203,71.4638900756836,-412.26690673828125,952801040.0,944404240.0
231.29306030273438,171.57186889648438,187.04904174804688,429.71917724609375,-40.3845100402832,-129.5888671875,967477000.0,944404240.0
231.2937469482422,171.48207092285156,186.9436492919922,-7.167018413543701,-8.21196460723877,-368.6063232421875,947547915.0,944404240.0
231.2937774658203,171.71624755859375,186.76513671875,583.27197265625,346.7578125,-11.670916557312012,943346427.0,944404240.0
231.29383850097656,171.4481201171875,186.9517059326172,170.76556396484375,479.2360534667969,-469.7821960449219,957006602.0,944404240.0
231.29396057128906,171.58258056640625,186.9376983642578,139.082275390625,-149.09107971191406,-545.4025268554688,958032657.0,944404240.0
231.29469299316406,171.41188049316406,186.80560302734375,192.76058959960938,-101.05476379394531,-596.3209228515625,952790803.0,944404240.0
231.29495239257812,171.57713317871094,187.10235595703125,149.98779296875,199.53919982910156,-462.0026550292969,953840393.0,944404240.0
231.2950439453125,171.5655059814453,187.15914916992188,211.18661499023438,2.8025052547454834,-565.810791015625,947564288.0,944404240.0
231.29510498046875,171.52317810058594,187.02230834960938,21.148799896240234,-100.82926940917969,-302.9481506347656,960134927.0,944404240.0
231.29531860351562,171.53256225585938,186.830322265625,164.37745666503906,-12.124093055725098,-311.422119140625,948613899.0,944404240.0
231.29556274414062,171.44322204589844,186.7669219970703,32.17769241333008,197.0255584716797,-378.8826599121094,955939601.0,944404240.0
231.29647827148438,171.47198486328125,186.775146484375,689.9129638671875,30.919349670410156,-464.1347351074219,952793856.0,944404240.0
231.29652404785156,171.41848754882812,186.81829833984375,-138.603759765625,158.3722381591797,-607.5507202148438,933927691.0,944404240.0
231.2966766357422,171.5144805908203,186.7689971923828,-232.50270080566406,255.83416748046875,-408.2394104003906,963286795.0,944404240.0
231.2966766357422,171.57815551757812,186.83407592773438,813.320068359375,192.43446350097656,-312.7494812011719,936012550.0,944404240.0
231.29673767089844,171.59481811523438,186.8550262451172,561.9089965820312,34.30101013183594,-62.56577682495117,967476990.0,944404240.0
231.2971954345703,171.53831481933594,187.27841186523438,34.99897003173828,-199.31349182128906,-714.6392211914062,968516360.0,944404240.0
231.2975311279297,171.28067016601562,186.89883422851562,229.37416076660156,652.8513793945312,-367.1242370605469,941255437.0,944404240.0
231.29757690429688,171.5942840576172,187.0408935546875,234.70262145996094,190.140380859375,-510.787841796875,954889994.0,944404240.0
231.2976531982422,171.41937255859375,187.0277099609375,131.4868621826172,148.62136840820312,-567.7593383789062,953836299.0,944404240.0
231.29788208007812,171.37518310546875,187.1292724609375,-93.61444854736328,-34.5,-118.3467025756836,963274500.0,944404240.0
231.29818725585938,171.58389282226562,186.8341064453125,828.6365356445312,215.22776794433594,-306.9686584472656,938108677.0,944404240.0
231.2982635498047,171.4280242919922,187.02597045898438,-340.0611572265625,196.10182189941406,-196.9309844970703,954904328.0,944404240.0
231.2984619140625,171.52774047851562,186.89013671875,323.4288635253906,-39.538448333740234,-561.1875,962226958.0,944404240.0
231.29861450195312,171.49571228027344,186.93743896484375,-194.58895874023438,240.30015563964844,-496.82586669921875,948599558.0,944404240.0
231.29896545410156,171.3340606689453,186.8365478515625,-98.67575073242188,46.84079360961914,-308.5860595703125,937076495.0,944404240.0
231.2991180419922,171.7061004638672,186.91506958007812,359.0906982421875,-111.1141128540039,147.5894317626953,950700790.0,944404240.0
231.2991943359375,171.5701141357422,187.05691528320312,279.7856750488281,251.3431396484375,-171.2056884765625,952789778.0,944404240.0
231.29920959472656,171.4692840576172,187.00418090820312,-140.29112243652344,146.22718811035156,85.84657287597656,946511617.0,944404240.0
231.29933166503906,171.4778594970703,186.7968292236328,164.624267578125,-80.8696060180664,-563.5579833984375,953836305.0,944404240.0
231.299560546875,171.572265625,186.95919799804688,418.5044860839844,497.7529602050781,-278.6275939941406,960150278.0,944404240.0
231.30027770996094,171.391845703125,187.0637969970703,-188.2567138671875,254.51913452148438,-127.51654052734375,939176713.0,944404240.0
231.3007049560547,171.48092651367188,186.81802368164062,67.80691528320312,266.61883544921875,-596.3209838867188,959082245.0,944404240.0
231.3011016845703,171.51205444335938,186.77227783203125,-62.839664459228516,143.13662719726562,-243.12380981445312,938125069.0,944404240.0
231.30145263671875,171.62042236328125,186.89773559570312,-119.90228271484375,324.0816955566406,-708.1951293945312,942311188.0,944404240.0
231.301513671875,171.49609375,187.1009979248047,301.4642333984375,146.31619262695312,-258.0921630859375,944410384.0,944404240.0
231.3016357421875,171.54452514648438,186.92861938476562,583.2720336914062,185.3863067626953,-88.20938110351562,952812296.0,944404240.0
231.30213928222656,171.52786254882812,186.86073303222656,196.79119873046875,291.5255126953125,-291.78875732421875,943362836.0,944404240.0
