123.61,123.297,127.085,0.000991821
123.424,124.421,126.273,-0.000991821
123.635,126.852,123.684,9.91821e-05
123.364,126.845,124.367,-0.000984192
124.544,125.225,125.598,0.000946045
124.516,125.598,125.798,0.000579834
124.637,126.333,124.55,-0.000953674
124.611,126.356,124.736,0.000137329
124.657,126.548,124.638,-0.000190735
124.643,126.417,126.533,0.000785828
124.461,126.874,126.387,8.39233e-05
124.793,127.236,126.694,-0.00062561
125.547,123.584,126.501,0.000488281
125.169,123.839,127.645,-0.000663757
125.809,124.238,123.825,0.000221252
125.179,124.864,127.178,-0.000274658
125.749,125.605,124.982,-0.000801086
125.704,125.66,125.035,-0.0001297
125.968,125.64,125.633,0.000167847
125.388,126.641,123.065,-0.000801086
125.335,126.428,123.254,-0.000152588
125.381,126.707,123.185,-0.000328064
125.689,126.049,123.626,0.000991821
125.756,126.482,123.92,-0.00025177
125.695,126.813,123.942,-0.000892639
125.656,126.814,123.897,-4.57764e-05
125.82,126.8,123.989,0.000343323
125.898,126.755,123.992,-0.000717163
125.88,126.773,123.96,-0.000938416
125.882,126.792,123.951,-8.39233e-05
125.885,126.766,123.975,0.000495911
125.85,126.774,123.967,0.000701904
125.808,126.867,123.724,-0.00075531
125.945,126.687,123.986,-0.000640869
125.924,126.709,123.985,-0.000808716
125.854,126.769,123.992,-0.000640869
125.892,126.778,123.738,0.000526428
125.886,126.892,123.903,0.000465393
125.912,126.914,123.888,0.00063324
125.967,126.723,123.477,0.000968933
125.873,126.933,123.769,-0.000480652
125.91,126.952,123.915,0.000228882
125.918,126.97,123.859,0.000404358
125.693,126.963,123.731,-0.000869751
125.885,126.755,124.014,-0.000473022
125.839,126.765,124.015,-0.000358582
125.967,126.941,124.08,0.000808716
125.814,126.563,124.049,-0.000587463
125.851,126.376,124.873,0.000587463
125.721,126.603,124.18,0.00075531
125.071,127.21,123.301,0.000617981
125.836,126.999,123.925,-0.000793457
125.926,127.164,123.946,0.000534058
125.948,127.514,123.049,6.86646e-05
125.993,127.25,123.565,0.000648499
126.593,123.353,123.825,0.000900269
126.946,123.11,124.476,-0.00037384
126.045,124.009,123.955,0.000900269
126.46,124.134,124.17,-0.000114441
126.867,124.414,124.747,0.000679016
126.897,124.423,124.707,-0.000320435
126.468,124.63,126.295,-0.000198364
126.881,124.302,126.38,-0.0001297
126.696,124.259,127.028,0.000816345
126.213,124.692,127.382,0.000419617
126.368,124.037,127.735,0.000793457
126.035,125.513,125.55,6.86646e-05
126.022,125.514,125.556,0.00063324
126.062,125.522,125.583,-0.000617981
126.06,125.54,125.601,0.000823975
126.016,125.86,125.606,0.000679016
126.245,125.066,126.002,-0.000717163
126.301,125.109,125.619,-0.00037384
126.383,125.179,125.621,-0.000244141
126.416,125.362,125.951,0.000953674
126.745,125.082,125.667,-0.000663757
126.936,125.557,125.463,0.00025177
126.227,125.309,126.287,0.000282288
126.244,125.214,126.345,-0.000518799
126.322,125.358,126.2,-0.000976562
126.869,125.69,126.174,-0.000694275
126.012,126.938,123.918,-0.000663757
126.174,126.514,124.119,0.000656128
126.004,126.394,124.583,-0.000549316
126.165,126.045,124.489,-7.62939e-06
126.39,126.003,124.554,0.000221252
126.586,126.209,124.508,0.000526428
126.934,126.117,124.884,6.10352e-05
126.501,126.082,125.491,-0.000671387
126.865,126.952,125.286,0.000679016
126.022,127.023,123.963,-9.15527e-05
