246.058,246.791,3.74171,0.000457764
246.452,246.786,4.66988,-6.10352e-05
246.725,246.879,4.21938,0.000717163
246.978,246.851,4.83002,-0.000335693
246.343,246.31,9.79895,-0.000747681
246.372,246.556,9.50367,0.000366211
246.331,246.716,9.55706,0.000976562
246.51,247.055,0.914949,3.05176e-05
246.109,247.716,0.102024,0.000778198
246.094,247.77,0.739756,-0.00012207
246.074,247.771,0.719127,0.00038147
246.02,247.778,0.929048,0.000518799
246.655,248.466,6.05051,-0.000747681
246.017,248.993,7.78447,-0.000778198
246.748,249.469,1.1149,0.000320435
246.049,249.249,5.44709,0.000854492
246.309,249.388,6.0132,-0.000488281
246.908,250.955,1.71635,-0.000274658
246.075,250.118,3.03166,-0.000961304
246.49,250.969,3.70561,-0.000198364
246.538,250.908,5.04008,0.000335693
246.618,250.885,5.25089,0.000289917
246.835,250.685,6.00051,-0.000671387
246.45,251.021,2.5663,0.000335693
246.01,251.063,3.69109,0.000457764
246.039,251.231,4.62042,-0.000610352
246.618,251.006,5.2437,0.000259399
246.734,251.192,5.40713,0.000152588
246.367,252.425,4.96504,0.000610352
246.548,252.487,5.19196,-0.000335693
246.188,252.305,8.67025,0.000457764
246.517,253.887,0.666299,0.000595093
246.771,253.399,1.42397,-0.000640869
246.661,253.073,4.89272,0.000732422
246.078,253.539,5.45502,-0.000335693
246.982,253.167,5.08586,0.00050354
246.408,253.661,8.06737,-0.000366211
246.706,253.764,8.39812,0.000228882
246.417,253.508,9.71409,0.000946045
246.801,254.092,1.85959,-0.000976562
246.967,254.261,2.75302,-0.00088501
246.23,254.629,3.48403,0.000457764
246.062,254.822,4.94921,0.000411987
246.77,254.944,5.30251,4.57764e-05
246.594,254.941,6.66904,0.000213623
246.805,255.002,6.17311,0.000686646
246.308,254.557,7.44798,6.10352e-05
246.272,255.302,7.44704,4.57764e-05
246.178,255.754,9.48624,0.000427246
246.292,255.275,9.72568,0.000198364
247.729,246.838,5.73556,-0.000579834
247.076,246.016,6.78038,0.000213623
247.027,246.06,6.11838,0.000762939
247.351,246.512,6.41041,-0.000839233
247.969,246.425,6.92557,-0.000488281
247.513,246.182,7.5994,-0.000442505
247.666,247.692,1.31454,0.000244141
247.149,248.33,0.942328,0.000198364
247.43,248.253,0.878204,-0.00088501
247.174,248.121,1.97493,0.000823975
247.795,248.523,2.35822,0.00038147
247.263,248.993,3.49565,0.00038147
247.99,248.919,4.35145,0.000732422
247.852,248.579,6.62869,0.000610352
247.766,248.705,7.42659,-0.000808716
247.997,249.174,8.57126,-0.000396729
247.726,249.218,9.8813,0.000640869
247.253,250.798,1.44384,-0.00038147
247.621,250.688,6.60625,-9.15527e-05
247.774,250.693,6.75403,0.000930786
247.866,250.936,7.43957,0.000915527
247.592,250.698,9.92646,0.000762939
247.72,251.256,0.28222,0.000610352
247.855,251.509,2.3693,0.000274658
247.348,251.489,4.67271,0.000640869
247.364,251.09,6.34425,-0.000839233
247.204,251.121,6.27969,-0.000549316
247.217,251.192,6.2277,-9.15527e-05
247.246,251.115,6.32155,-0.000488281
247.377,251.257,6.48677,-1.52588e-05
247.319,251.317,6.62143,-0.000289917
247.75,251.131,6.79118,-0.000854492
247.231,251.237,7.00384,-4.57764e-05
247.478,251.296,7.27961,0.000900269
247.853,251.153,7.19781,0.000488281
247.884,251.104,7.37064,0.000610352
247.745,251.336,7.34768,-0.000320435
247.983,251.339,7.71578,0.000320435
247.993,251.351,7.74349,0.000183105
247.078,251.609,9.92979,0.000640869
247.891,252.013,5.2084,-0.000473022
247.989,252.639,6.26404,-0.000274658
247.959,253.637,2.42618,-0.000137329
247.013,253.085,5.16132,-0.000213623
247.207,254.447,4.5654,-0.000411987
247.361,254.985,4.43659,-0.000213623
247.081,254.944,8.03532,0.000274658
247.032,255.282,2.09418,-0.000366211
247.872,255.424,3.35124,-0.000823975
247.146,255.841,4.52338,0.000946045
247.104,255.393,5.98238,-0.000457764
247.458,255.987,6.60733,-0.000793457
247.534,255.062,6.21886,-0.000396729
247.918,255.961,8.96185,-0.000793457
248.171,246.207,3.28137,-3.05176e-05
248.661,246.837,6.57906,-0.000747681
248.436,246.108,8.88352,0.000244141
248.505,246.168,8.72205,-0.000350952
248.792,246.426,8.52386,0.000228882
